2133.581,0.000,87.930,0.000,0.000,NaN,NaN
2473.198,0.000,87.870,0.000,0.000,NaN,NaN
2866.874,0.000,86.920,0.000,0.000,NaN,NaN
3323.214,0.000,86.650,0.000,0.000,NaN,NaN
3852.193,0.000,86.500,0.000,0.000,NaN,NaN
4465.373,0.000,88.560,0.000,0.000,NaN,NaN
5176.157,0.000,89.740,0.000,0.000,NaN,NaN
6000.082,0.000,89.550,0.000,0.000,NaN,NaN
6955.157,0.000,88.280,0.000,0.000,NaN,NaN
8062.258,0.000,88.450,0.000,0.000,NaN,NaN
9345.583,0.000,87.960,0.000,0.000,NaN,NaN
10833.180,0.000,87.810,0.000,0.000,NaN,NaN
12557.580,0.000,88.930,0.000,0.000,NaN,NaN
14556.450,0.000,89.110,0.000,0.000,NaN,NaN
16873.510,0.000,89.020,0.000,0.000,NaN,NaN
19559.380,0.000,89.690,0.000,0.000,NaN,NaN
22672.780,0.000,89.590,0.000,0.000,NaN,NaN
26281.770,0.000,89.530,0.000,0.000,NaN,NaN
30465.220,0.000,89.530,0.000,0.000,NaN,NaN
35314.580,0.000,89.450,0.000,0.000,NaN,NaN
40935.840,0.000,89.690,0.000,0.000,NaN,NaN
47451.890,0.000,90.050,-0.000,0.000,NaN,NaN
55005.130,0.000,90.050,-0.000,0.000,NaN,NaN
63760.680,0.000,88.180,0.000,0.000,NaN,NaN
73909.910,0.000,87.320,0.000,0.000,NaN,NaN
85674.660,0.001,87.820,0.000,0.001,NaN,NaN
99312.100,0.001,88.000,0.000,0.001,NaN,NaN
115120.300,0.001,87.820,0.000,0.001,NaN,NaN
133444.800,0.001,87.750,0.000,0.001,NaN,NaN
154686.100,0.001,87.950,0.000,0.001,NaN,NaN
179308.600,0.001,88.330,0.000,0.001,NaN,NaN
207850.400,0.001,89.140,0.000,0.001,NaN,NaN
240935.400,0.002,89.270,0.000,0.002,NaN,NaN
279286.700,0.002,89.290,0.000,0.002,NaN,NaN
323742.700,0.002,89.230,0.000,0.002,NaN,NaN
375275.100,0.002,89.160,0.000,0.002,NaN,NaN
435010.200,0.003,89.100,0.000,0.003,NaN,NaN
504253.800,0.003,89.120,0.000,0.003,NaN,NaN
584519.400,0.004,89.120,0.000,0.004,NaN,NaN
677561.400,0.004,89.080,0.000,0.004,NaN,NaN
785413.600,0.005,89.060,0.000,0.005,NaN,NaN
910433.300,0.006,89.070,0.000,0.006,NaN,NaN
1055353.000,0.007,89.120,0.000,0.007,NaN,NaN
1223341.000,0.008,89.120,0.000,0.008,NaN,NaN
1418069.000,0.009,89.220,0.000,0.009,NaN,NaN
1643793.000,0.010,89.360,0.000,0.010,NaN,NaN
1905447.000,0.012,89.460,0.000,0.012,NaN,NaN
2208750.000,0.013,89.580,0.000,0.013,NaN,NaN
2560332.000,0.015,89.760,0.000,0.015,NaN,NaN
2967878.000,0.017,89.980,0.000,0.017,NaN,NaN
3440296.000,0.019,90.200,-0.000,0.019,NaN,NaN
3987911.000,0.021,90.420,-0.000,0.021,NaN,NaN
4622695.000,0.023,90.770,-0.000,0.023,NaN,NaN
5358521.000,0.024,91.270,-0.001,0.024,NaN,NaN
6211474.000,0.024,91.970,-0.001,0.024,NaN,NaN
7200198.000,0.023,93.160,-0.001,0.023,NaN,NaN
8346303.000,2.000,200.000,-2.000,2.000,NaN,NaN
9674842.000,2.000,200.000,-2.000,2.000,NaN,NaN
11214854.000,2.000,200.000,-2.000,2.000,NaN,NaN
13000000.000,2.000,200.000,-2.000,2.000,NaN,NaN
